"Family","IsActive","Name","ProductCode","Product_Domain__c","Product_Level__c","RTL_Asset_Class__c","RTL_DATA_SOURCE__c","RTL_Issuer_Fund_House__c","RTL_PRODUCT_CODE__c","RTL_Product_Name_ENG__c","RTL_Product_Name_TH__c","RTL_Product_Short_Name_ENG__c","RTL_Product_Short_Name_TH__c","RTL_TMB_Product_Type__c","RTL_TMB_PROJECT_CD__c","SEQ_GRP__c","Sub_Family__c"
"DEPOSIT","true","เงินฝากประจำธนกิจ 21 วัน","0403","","","","36","","403","Corporate Premier Time Deposit 21 Days","เงินฝากประจำธนกิจ 21 วัน","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำธนกิจ 1 เดือน","0404","","","","36","","404","Corporate Premier Time Deposit 1 Month","เงินฝากประจำธนกิจ 1 เดือน","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำธนกิจ 2 เดือน","0405","","","","36","","405","Corporate Premier Time Deposit 2 Months","เงินฝากประจำธนกิจ 2 เดือน","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำทั่วไป ประเภท 24 เดือน","0601","","","","36","","601","TD 24 MONTH","เงินฝากประจำทั่วไป ประเภท 24 เดือน","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำทั่วไป ประเภท 36 เดือน","0602","","","","36","","602","TD 36 MONTH","เงินฝากประจำทั่วไป ประเภท 36 เดือน","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","Happy Time 36 Months","0603","","","","36","","603","TMB HAPPY TD 36 MONTHS","Happy Time 36 Months","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","Happy Time 48 Months","0604","","","","36","","604","TMB HAPPY TD 48 MONTHS","Happy Time 48 Months","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","Happy Time 60 Months","0605","","","","36","","605","TMB HAPPY TD 60 MONTHS","Happy Time 60 Months","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำฉลองสงกรานต์ 8เดือน(606)","0606","","","","36","","606","Songkran Festival 8 Months","เงินฝากประจำฉลองสงกรานต์ 8เดือน(606)","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำฉลองสงกรานต์ 8เดือน(607)กรุงเทพ-ปริมณทล","0607","","","","36","","607","Songkran Festival 8 Months","เงินฝากประจำฉลองสงกรานต์ 8เดือน(607)กรุงเทพ-ปริมณทล","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","เงินฝากประจำฉลองสงกรานต์ 8เดือน(608)ต่างจังหวัด","0608","","","","36","","608","Songkran Festival 8 Months","เงินฝากประจำฉลองสงกรานต์ 8เดือน(608)ต่างจังหวัด","","","","","2","NON TRANSACTIONAL"
"DEPOSIT","true","TIME DEPOSITS (T/D  12M   - เงินฝากประจำสบายใจ 12 เดือน)","0609","","","","36","","609","TMB HAPPY TD 12 MONTHS","TIME DEPOSITS (T/D  12M   - เงินฝากประจำสบายใจ 12 เดือน)","","","","","2","NON TRANSACTIONAL"
"LENDING","true","Refinance Home Loan - กรณีไม่สมัครผลิตภัณฑ์เสริม ประกันชีวิตฯ ตัดบัญชีอัตโนมัติ และบัตรเดบิต/สมัครคู่กับสินเชื่อ Soft Loan","DCHU","","","","11","","DCHU","Refinance Home Loan","Refinance Home Loan - กรณีไม่สมัครผลิตภัณฑ์เสริม ประกันชีวิตฯ ตัดบัญชีอัตโนมัติ และบัตรเดบิต/สมัครคู่กับสินเชื่อ Soft Loan","","","","","8","HOME LOAN"
"LENDING","true","TMB Home Purchase Loan with all bundle products (Soft loan not approve from BOT)","DZHH","","","","11","","DZHH","TMB Home Purchase Loan with all bundle products (Registration Fee 0.01%)","TMB Home Purchase Loan with all bundle products (Soft loan not approve from BOT)","","","","","8","HOME LOAN"
"LENDING","true","TMB Refinance with all bundle products (Soft loan not approve from BOT )","DCHW","","","","11","","DCHW","TMB Refinance with all bundle products (Registration Fee 0.01%)","TMB Refinance with all bundle products (Soft loan not approve from BOT )","","","","","8","HOME LOAN"
"LENDING","true","Flood interest suspense -Home loan","SB02","","","","11","","SB02","Flood interest suspense -Home loan","Flood interest suspense -Home loan","","","","","8","HOME LOAN"
"LENDING","true","Flood interest suspense -Home Equity","SB03","","","","11","","SB03","Flood interest suspense -Home Equity","Flood interest suspense -Home Equity","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Flood interest suspense -Refinance Home Loan","SB04","","","","11","","SB04","Flood interest suspense -Refinance Home Loan","Flood interest suspense -Refinance Home Loan","","","","","8","HOME LOAN"
"LENDING","true","B-plus Home Loan - MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","MJAE","","","","11","","MJAE","B-plus Home Loan - MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","B-plus Home Loan - MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","","","","EAA01","8","BENEFITPLUS (HOME LOAN)"
"LENDING","true","B-plus Home equity term loan - No MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","MKAE","","","","11","","MKAE","B-plus Home equity term loan - No MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","B-plus Home equity term loan - No MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","","","","","8","BENEFITPLUS (HOME EQUITY)"
"LENDING","true","B-plus Home equity term loan - MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","MLAE","","","","11","","MLAE","B-plus Home equity term loan - MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","B-plus Home equity term loan - MRTA-BenefitPlus Home Equity Term Loan (สำหรับทหารบกเท่านั้น) กรณีทำ MRTA -Military","","","","","8","BENEFITPLUS (HOME EQUITY)"
"LENDING","true","Home Loan - Easy Home Loan - No MRTA","MAAL","","","","11","","MAAL","Home Loan - Easy Home Loan - No MRTA","Home Loan - Easy Home Loan - No MRTA","","","","","8","HOME LOAN"
"LENDING","true","Home Loan - Easy Home Loan - MRTA","MEAL","","","","11","","MEAL","Home Loan - Easy Home Loan - MRTA","Home Loan - Easy Home Loan - MRTA","","","","","8","HOME LOAN"
"LENDING","true","Home Loan - Refinance Home Loan - MRTA","MGAL","","","","11","","MGAL","Home Loan - Refinance Home Loan - MRTA","Home Loan - Refinance Home Loan - MRTA","","","","","8","HOME LOAN"
"LENDING","true","B-plus Home Loan - No MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","MIAE","","","","11","","MIAE","B-plus Home Loan - No MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","B-plus Home Loan - No MRTA-BenefitPlus Home Loan (สำหรับทหารบกเท่านั้น) กรณีไม่ทำ MRTA -Military","","","","","8","BENEFITPLUS (HOME LOAN)"
"LENDING","true","Home Loan - Refinance Home Loan - No MRTA-Refinance Home Loan สมัครไม่ครบ 3 อย่าง (MRTA, Direct Debit, Debit Card)-TMB","MCAL","","","","11","","MCAL","Home Loan - Refinance Home Loan - No MRTA-Refinance Home Loan สมัครไม่ครบ 3 อย่าง (MRTA, Direct Debit, Debit Card)-TMB","Home Loan - Refinance Home Loan - No MRTA-Refinance Home Loan สมัครไม่ครบ 3 อย่าง (MRTA, Direct Debit, Debit Card)-TMB","","","","","8","HOME LOAN"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Superior Banking","MMAB","","","","11","","MMAB","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Superior Banking","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Superior Banking","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","MMAC","","","","11","","MMAC","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","MNAC","","","","11","","MNAC","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-Active clients_3 ( Income 50,001 Baht Up )","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-General clients_1 ( Income 15,000 -30,000 Baht)","MNAD","","","","11","","MNAD","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-General clients_1 ( Income 15,000 -30,000 Baht)","Home Equity - Top Up Preloadlist - MRTA-Home Equity - Top Up Preloadlist-General clients_1 ( Income 15,000 -30,000 Baht)","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Wealth Banking","MMAA","","","","11","","MMAA","Home Equity - Top Up - No MRTA-Home Equity - Top Up-Wealth Banking","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Wealth Banking","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-General clients_1 ( Income 15,000 -30,000 Baht)","MMAD","","","","11","","MMAD","Home Equity - Top Up - No MRTA-Home Equity - Top Up-General clients_1 ( Income 15,000 -30,000 Baht)","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-General clients_1 ( Income 15,000 -30,000 Baht)","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Military","MMAE","","","","11","","MMAE","Home Equity - Top Up - No MRTA-Home Equity - Top Up-Military","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Military","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Government","MMAH","","","","11","","MMAH","Home Equity - Top Up - No MRTA-Home Equity - Top Up-Government","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Government","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-State enterprise","MMAI","","","","11","","MMAI","Home Equity - Top Up - No MRTA-Home Equity - Top Up-State enterprise","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-State enterprise","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Institutions","MMAJ","","","","11","","MMAJ","Home Equity - Top Up - No MRTA-Home Equity - Top Up-Institutions","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Institutions","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Private company","MMAK","","","","11","","MMAK","Home Equity - Top Up - No MRTA-Home Equity - Top Up-Private company","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-Private company","","","","","8","HOME FOR CASH (TL)"
"LENDING","true","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-TMB","MMAL","","","","11","","MMAL","Home Equity - Top Up - No MRTA-Home Equity - Top Up-TMB","Home Equity - Top Up Preloadlist - No MRTA-Home Equity - Top Up Preloadlist-TMB","","","","","8","HOME FOR CASH (TL)"
